uid,isFraud
44621_294.0,0
44621_347.0,0
44621_354.0,0
44621_390.0,0
44621_391.0,0
44622_265.0,0
44622_393.0,0
44625_127.0,0
44626_-58.0,0
44628_304.0,0
44628_366.0,0
4462_371.0,0
44631_389.0,0
44634_221.0,1
44635_366.0,0
44636_233.0,1
44637_155.0,0
44637_51.0,0
44639_-189.0,0
4463_387.0,0
44643_334.0,0
44645_261.0,0
44645_392.0,0
44646_229.0,0
44646_288.0,0
44647_309.0,0
44648_382.0,0
44649_389.0,0
44653_251.0,0
44653_297.0,1
44653_322.0,0
44653_362.0,0
44653_6.0,0
44654_224.0,0
44654_251.0,0
44654_340.0,1
44657_353.0,0
44657_355.0,0
44658_-104.0,0
44658_-116.0,1
44658_-16.0,0
44658_-161.0,0
44658_-199.0,0
44658_-272.0,1
44658_-288.0,0
44658_-295.0,0
44658_-301.0,0
44658_-307.0,0
44658_-329.0,0
44658_-59.0,0
44658_112.0,0
44658_140.0,0
44658_149.0,0
44658_159.0,0
44658_166.0,0
44658_181.0,0
44658_214.0,0
44658_219.0,0
44658_222.0,0
44658_223.0,1
44658_239.0,1
44658_246.0,0
44658_251.0,0
44658_259.0,0
44658_267.0,0
44658_268.0,0
44658_269.0,0
44658_270.0,1
44658_285.0,0
44658_295.0,0
44658_316.0,0
44658_319.0,1
44658_320.0,0
44658_323.0,0
44658_328.0,0
44658_339.0,0
44658_340.0,0
44658_342.0,0
44658_349.0,0
44658_352.0,0
44658_362.0,1
44658_364.0,0
44658_371.0,1
44658_372.0,0
44658_381.0,0
44658_382.0,0
44658_384.0,0
44658_386.0,0
44658_391.0,0
44658_392.0,0
44658_59.0,0
4465_218.0,0
4465_257.0,0
4465_376.0,0
44662_379.0,1
44663_198.0,0
44663_222.0,0
44663_228.0,0
44663_237.0,0
44663_249.0,1
44663_264.0,0
44663_296.0,1
44663_329.0,0
44663_344.0,0
44663_347.0,0
44663_350.0,0
44666_295.0,0
44667_226.0,0
44667_253.0,0
44667_254.0,0
44667_265.0,0
44667_269.0,0
44667_272.0,0
44667_375.0,0
44669_247.0,0
44669_387.0,0
44669_392.0,1
4466_375.0,0
44670_359.0,0
44670_375.0,0
44673_375.0,0
44674_-189.0,0
44674_371.0,0
44676_338.0,0
44677_255.0,0
44678_24.0,0
4467_382.0,0
44680_239.0,0
44680_389.0,0
44681_260.0,0
44682_373.0,1
44685_220.0,0
44686_267.0,0
44687_111.0,0
44688_252.0,0
44690_390.0,1
44691_-36.0,0
44692_243.0,0
44693_378.0,0
44694_391.0,0
44695_160.0,0
44701_329.0,0
44702_315.0,0
44703_260.0,0
44705_277.0,0
44706_288.0,1
44710_279.0,1
44710_341.0,0
44710_346.0,0
44710_369.0,0
44710_390.0,0
44710_395.0,0
44712_-35.0,0
44713_238.0,0
44715_-227.0,0
44715_152.0,0
44715_230.0,0
44715_238.0,0
44715_243.0,0
44715_282.0,0
44715_297.0,0
44715_326.0,0
44715_349.0,0
44715_385.0,0
44715_389.0,0
44715_390.0,0
44715_392.0,0
44715_47.0,0
44718_320.0,0
44719_373.0,0
44721_137.0,0
44721_152.0,0
44721_245.0,0
44721_307.0,0
44721_376.0,0
44722_332.0,0
44722_370.0,0
44724_367.0,0
44726_256.0,0
44728_289.0,0
44729_388.0,0
4472_134.0,0
4472_195.0,0
4472_393.0,0
44732_373.0,0
44734_362.0,0
44735_388.0,0
44736_-284.0,0
44736_-316.0,0
44736_-359.0,0
44736_-387.0,0
44736_-417.0,0
44736_230.0,0
44736_256.0,1
44736_259.0,0
44736_338.0,0
44736_342.0,0
44736_367.0,0
44736_372.0,0
44737_231.0,0
44737_354.0,1
44738_238.0,0
44738_255.0,0
44738_386.0,0
44738_390.0,0
44739_376.0,0
44740_250.0,0
44741_148.0,0
44741_250.0,0
44741_254.0,1
44741_289.0,0
44741_349.0,0
44741_385.0,0
44743_288.0,0
44744_142.0,0
44744_390.0,0
44746_-84.0,0
44746_192.0,0
44746_235.0,0
44746_302.0,0
44747_204.0,0
44748_299.0,0
44748_302.0,0
44749_202.0,0
44749_389.0,0
4474_301.0,0
44750_388.0,0
44752_223.0,0
44754_379.0,0
44755_-51.0,0
44755_172.0,0
44755_218.0,0
44755_234.0,0
44755_377.0,0
44757_236.0,0
44758_345.0,0
44759_302.0,1
4475_380.0,0
44760_232.0,0
44762_247.0,0
44762_265.0,1
44765_272.0,0
44768_120.0,0
44769_-101.0,0
44769_116.0,0
44769_232.0,0
44769_289.0,1
44769_320.0,0
44769_323.0,1
44769_342.0,1
44769_363.0,1
44769_377.0,0
44769_391.0,0
4476_224.0,0
4476_315.0,0
44770_323.0,0
44770_342.0,0
44771_98.0,0
44772_268.0,0
44774_376.0,1
44775_389.0,0
44778_349.0,1
44779_256.0,1
4477_326.0,0
4477_344.0,0
44780_314.0,0
44781_293.0,0
44781_362.0,1
44782_211.0,0
44782_271.0,1
44782_388.0,0
44783_251.0,1
44785_385.0,0
44788_-322.0,0
44789_175.0,0
4478_231.0,0
4478_379.0,0
44790_12.0,0
44790_224.0,0
44790_382.0,0
44792_230.0,1
44794_388.0,0
44795_387.0,0
44797_284.0,0
44797_317.0,0
44797_351.0,0
44797_376.0,0
44798_371.0,0
44799_379.0,0
4479_252.0,0
447_-198.0,0
447_279.0,0
447_389.0,0
44800_378.0,0
44801_386.0,0
44803_285.0,0
44805_-138.0,0
44805_-242.0,0
44805_-271.0,0
44805_-274.0,0
44805_-297.0,0
44805_-308.0,0
44805_-322.0,0
44805_-328.0,0
44805_-331.0,0
44805_-359.0,0
44805_-375.0,0
44805_-383.0,0
44805_-388.0,0
44805_226.0,0
44805_233.0,0
44805_244.0,0
44805_262.0,0
44805_285.0,1
44805_311.0,0
44805_374.0,0
44806_223.0,0
44807_283.0,1
44807_314.0,0
44807_321.0,1
44807_358.0,0
44809_368.0,0
44809_387.0,0
4480_-167.0,0
4480_-403.0,0
4480_382.0,0
44812_188.0,0
44813_287.0,0
44813_78.0,0
44815_385.0,0
44816_388.0,0
44818_385.0,0
4481_197.0,0
4481_304.0,0
4481_334.0,0
44820_228.0,0
44822_-5.0,0
44822_-9.0,0
44822_222.0,0
44822_228.0,0
44822_234.0,1
44822_236.0,0
44822_261.0,0
44822_274.0,0
44822_283.0,0
44822_284.0,0
44822_299.0,0
44822_301.0,0
44822_303.0,0
44822_307.0,0
44822_309.0,0
44822_319.0,0
44822_331.0,0
44822_343.0,0
44822_345.0,0
44822_356.0,0
44822_364.0,0
44822_372.0,0
44822_376.0,0
44822_385.0,0
44822_389.0,0
44822_390.0,0
44822_392.0,0
44822_83.0,0
44823_241.0,0
44823_242.0,0
44823_363.0,1
44823_393.0,0
44825_-91.0,0
44825_137.0,0
44825_203.0,0
44826_279.0,0
44827_-1.0,0
44827_354.0,0
44828_364.0,0
44829_366.0,0
4482_309.0,0
4482_370.0,0
44830_-34.0,0
44831_230.0,0
44832_228.0,1
44833_248.0,0
44834_350.0,0
44835_-61.0,0
44835_159.0,0
44835_271.0,0
44835_368.0,0
44835_377.0,0
44835_384.0,0
44835_385.0,0
44835_389.0,0
44836_-217.0,0
44837_285.0,0
44837_287.0,0
44837_361.0,1
44837_391.0,1
44838_280.0,0
44838_383.0,0
44839_-200.0,0
44839_-202.0,0
44839_-224.0,0
44839_-227.0,0
44839_-237.0,0
44839_-34.0,0
44839_-363.0,0
44839_-94.0,0
44839_125.0,0
44839_16.0,0
44839_199.0,0
44839_213.0,0
44839_214.0,0
44839_218.0,0
44839_22.0,0
44839_221.0,0
44839_228.0,0
44839_23.0,0
44839_231.0,0
44839_235.0,0
44839_244.0,0
44839_246.0,0
44839_250.0,0
44839_253.0,0
44839_254.0,0
44839_279.0,0
44839_288.0,1
44839_290.0,0
44839_316.0,0
44839_321.0,0
44839_322.0,0
44839_323.0,0
44839_324.0,0
44839_328.0,0
44839_329.0,0
44839_333.0,0
44839_334.0,0
44839_335.0,0
44839_338.0,0
44839_345.0,0
44839_348.0,0
44839_351.0,0
44839_353.0,0
44839_361.0,0
44839_366.0,0
44839_367.0,0
44839_372.0,0
44839_373.0,0
44839_375.0,0
44839_376.0,0
44839_377.0,0
44839_380.0,0
44839_382.0,0
44839_387.0,0
44839_388.0,0
44839_389.0,0
44839_390.0,0
44839_43.0,0
44839_99.0,0
4483_246.0,1
4483_301.0,0
4483_377.0,0
44840_327.0,0
44842_391.0,1
44846_266.0,0
44849_122.0,0
4484_362.0,0
44851_308.0,0
44852_219.0,0
44853_244.0,0
44853_341.0,1
44853_393.0,0
44854_-241.0,0
44854_-242.0,0
44854_-274.0,0
44854_-286.0,0
44854_-305.0,0
44854_-358.0,0
44854_-36.0,0
44854_-48.0,0
44854_105.0,0
44854_116.0,0
44854_166.0,0
44854_196.0,0
44854_202.0,0
44854_204.0,0
44854_209.0,0
44854_213.0,0
44854_214.0,0
44854_215.0,0
44854_219.0,0
44854_224.0,0
44854_246.0,0
44854_25.0,0
44854_253.0,0
44854_256.0,0
44854_257.0,0
44854_261.0,0
44854_268.0,0
44854_272.0,0
44854_275.0,0
44854_276.0,0
44854_277.0,0
44854_280.0,0
44854_284.0,0
44854_289.0,0
44854_309.0,0
44854_310.0,0
44854_312.0,0
44854_321.0,0
44854_323.0,0
44854_324.0,0
44854_331.0,0
44854_332.0,0
44854_338.0,1
44854_341.0,0
44854_343.0,0
44854_344.0,0
44854_346.0,0
44854_348.0,0
44854_35.0,0
44854_361.0,0
44854_372.0,1
44854_373.0,0
44854_375.0,0
44854_379.0,0
44854_382.0,0
44854_384.0,0
44854_389.0,0
44854_394.0,0
44854_63.0,0
44854_91.0,0
44854_93.0,0
44855_269.0,0
44855_388.0,0
44855_393.0,0
44857_56.0,0
44858_287.0,0
44858_386.0,0
44859_244.0,0
4485_319.0,0
4485_363.0,0
44860_-164.0,0
44860_-90.0,0
44860_194.0,0
44860_198.0,0
44860_223.0,0
44860_237.0,0
44860_263.0,0
44860_291.0,0
44860_299.0,0
44860_333.0,0
44860_337.0,0
44860_341.0,0
44860_356.0,0
44860_363.0,0
44860_364.0,0
44860_376.0,0
44860_384.0,0
44861_252.0,0
44862_-153.0,0
44863_-113.0,0
44863_-206.0,0
44863_-227.0,0
44863_-242.0,0
44863_-279.0,0
44863_-326.0,0
44863_-381.0,0
44863_-404.0,0
44863_-49.0,0
44863_101.0,0
44863_125.0,0
44863_126.0,0
44863_169.0,0
44863_181.0,0
44863_189.0,0
44863_198.0,0
44863_207.0,0
44863_221.0,1
44863_223.0,0
44863_229.0,0
44863_234.0,0
44863_240.0,0
44863_250.0,0
44863_252.0,0
44863_254.0,0
44863_274.0,0
44863_289.0,0
44863_293.0,0
44863_298.0,0
44863_299.0,0
44863_310.0,0
44863_313.0,0
44863_317.0,0
44863_318.0,0
44863_319.0,0
44863_324.0,0
44863_333.0,0
44863_337.0,0
44863_352.0,0
44863_366.0,0
44863_368.0,0
44863_38.0,0
44863_380.0,0
44863_381.0,0
44863_383.0,0
44863_384.0,0
44863_385.0,0
44863_386.0,0
44863_387.0,0
44863_389.0,0
44863_390.0,0
44863_391.0,0
44863_392.0,0
44863_44.0,0
44863_48.0,0
44863_57.0,0
44864_252.0,0
44864_348.0,0
44864_378.0,0
44865_-104.0,0
44865_-132.0,0
44865_-14.0,0
44865_-163.0,0
44865_-352.0,0
44865_-8.0,1
44865_209.0,0
44865_228.0,0
44865_242.0,0
44865_248.0,0
44865_250.0,1
44865_265.0,0
44865_266.0,0
44865_267.0,0
44865_278.0,0
44865_285.0,1
44865_290.0,0
44865_301.0,0
44865_304.0,0
44865_322.0,1
44865_327.0,0
44865_330.0,0
44865_334.0,0
44865_348.0,0
44865_358.0,0
44865_363.0,0
44865_373.0,0
44865_385.0,0
44865_389.0,0
44865_394.0,0
44865_44.0,0
44866_336.0,1
44867_12.0,0
44868_7.0,0
44869_330.0,1
4486_249.0,0
4486_271.0,0
4486_305.0,0
44871_369.0,0
44872_-220.0,0
44872_255.0,0
44872_356.0,0
44874_216.0,0
44875_256.0,0
44876_272.0,0
44878_268.0,0
44879_-232.0,0
44879_-241.0,0
44879_-260.0,0
44879_-282.0,0
44879_-298.0,0
44879_-321.0,0
44879_-363.0,0
44879_-394.0,0
44879_-59.0,0
44879_-69.0,0
44879_1.0,0
44879_186.0,0
44879_202.0,1
44879_216.0,0
44879_238.0,1
44879_242.0,0
44879_245.0,0
44879_253.0,0
44879_256.0,0
44879_267.0,0
44879_272.0,0
44879_274.0,0
44879_276.0,0
44879_281.0,0
44879_291.0,0
44879_294.0,0
44879_305.0,0
44879_339.0,0
44879_343.0,0
44879_353.0,0
44879_359.0,0
44879_364.0,0
44879_380.0,0
44879_387.0,0
44879_390.0,0
44879_394.0,0
44879_8.0,0
4487_-37.0,0
44883_-89.0,0
44883_179.0,0
44883_266.0,0
44883_271.0,0
44883_282.0,0
44884_-4.0,0
44884_153.0,0
44884_213.0,0
44887_171.0,0
44887_212.0,1
44888_234.0,0
44888_308.0,0
44888_373.0,1
44888_395.0,1
44889_384.0,0
4488_272.0,0
44890_-294.0,0
44890_-359.0,0
44891_289.0,0
44894_237.0,0
44899_227.0,0
4489_-186.0,0
4489_220.0,0
4489_357.0,0
4489_90.0,0
4489_91.0,0
44900_371.0,0
44901_-319.0,0
44901_379.0,0
44902_359.0,0
44904_272.0,0
44906_-261.0,0
44906_235.0,0
44906_245.0,1
44906_283.0,0
44906_369.0,0
44907_274.0,0
44907_64.0,0
44908_67.0,0
44909_359.0,1
44910_-147.0,0
44910_-413.0,0
44910_159.0,0
44910_202.0,0
44910_289.0,0
44910_323.0,0
44910_325.0,0
44910_331.0,0
44910_343.0,0
44910_354.0,0
44910_369.0,0
44910_370.0,1
44910_380.0,0
44910_391.0,1
44911_385.0,0
44912_228.0,1
44914_-313.0,0
44914_-326.0,0
44914_-333.0,0
44914_-349.0,0
44914_-362.0,0
44914_-374.0,0
44914_-389.0,0
44914_-420.0,0
44915_248.0,0
44917_282.0,0
44917_293.0,0
44917_376.0,0
44918_271.0,0
44919_367.0,1
4491_221.0,0
44920_231.0,0
44921_150.0,0
44922_381.0,0
44923_381.0,0
44923_389.0,0
44924_224.0,0
44924_385.0,0
44925_387.0,0
44927_264.0,0
44929_370.0,0
44930_365.0,0
44930_367.0,0
44930_384.0,0
44931_359.0,0
44932_358.0,0
44933_323.0,0
44935_205.0,0
44936_88.0,0
44937_227.0,0
44937_247.0,0
44937_282.0,1
44937_345.0,0
4493_-188.0,0
4493_349.0,0
44940_261.0,0
44940_390.0,0
44941_369.0,0
44942_-21.0,0
44942_-387.0,0
44942_102.0,0
44942_119.0,0
44942_190.0,1
44942_202.0,0
44942_218.0,0
44942_219.0,1
44942_226.0,1
44942_232.0,0
44942_233.0,0
44942_238.0,0
44942_243.0,0
44942_245.0,0
44942_250.0,0
44942_251.0,0
44942_253.0,0
44942_257.0,0
44942_260.0,1
44942_262.0,0
44942_266.0,0
44942_278.0,0
44942_279.0,0
44942_281.0,1
44942_290.0,0
44942_298.0,0
44942_32.0,0
44942_321.0,0
44942_322.0,1
44942_327.0,0
44942_330.0,0
44942_335.0,0
44942_363.0,0
44942_364.0,0
44942_369.0,0
44942_372.0,0
44942_377.0,0
44942_381.0,0
44942_383.0,0
44942_388.0,0
44942_389.0,1
44943_-169.0,0
44944_249.0,0
44944_287.0,1
44944_364.0,0
44945_389.0,0
44945_394.0,0
44946_238.0,0
44946_303.0,0
44946_353.0,0
44946_376.0,0
44947_266.0,0
44947_286.0,0
44947_292.0,0
44947_314.0,0
44947_374.0,0
44948_221.0,0
44949_-142.0,0
44949_10.0,0
44949_202.0,1
44949_213.0,0
44949_222.0,0
44949_236.0,0
44949_238.0,0
44949_256.0,0
44949_267.0,0
44949_268.0,0
44949_278.0,0
44949_290.0,0
44949_309.0,0
44949_328.0,0
44949_346.0,0
44949_356.0,0
44949_362.0,0
44949_363.0,0
44949_379.0,0
44949_380.0,0
44950_235.0,0
44950_333.0,0
44950_349.0,0
44950_363.0,0
44950_395.0,0
44951_158.0,0
44951_236.0,0
44951_245.0,0
44951_283.0,0
44951_291.0,0
44951_329.0,1
44951_330.0,0
44951_366.0,0
44951_386.0,0
44953_-266.0,0
44953_-267.0,0
44953_-27.0,0
44953_-351.0,0
44953_-57.0,0
44953_148.0,0
44953_185.0,0
44953_209.0,1
44953_216.0,0
44953_219.0,1
44953_235.0,0
44953_236.0,0
44953_243.0,0
44953_263.0,0
44953_279.0,0
44953_280.0,0
44953_283.0,0
44953_289.0,0
44953_290.0,0
44953_294.0,0
44953_295.0,0
44953_315.0,0
44953_321.0,0
44953_328.0,0
44953_330.0,0
44953_334.0,0
44953_354.0,0
44953_369.0,0
44953_370.0,0
44953_373.0,0
44953_374.0,0
44953_382.0,0
44953_388.0,0
44953_389.0,0
44953_395.0,0
44954_280.0,0
44954_338.0,0
44954_350.0,0
44954_376.0,0
44955_-112.0,0
44955_-254.0,0
44955_-297.0,0
44955_-313.0,0
44955_135.0,0
44955_226.0,1
44955_259.0,0
44955_280.0,0
44955_281.0,0
44955_325.0,0
44955_326.0,0
44955_340.0,1
44955_345.0,0
44955_349.0,0
44955_359.0,0
44955_373.0,0
44955_377.0,0
44955_98.0,0
44956_350.0,0
44956_89.0,0
44957_-334.0,0
44958_-125.0,0
44958_-13.0,0
44958_-198.0,0
44958_-232.0,0
44958_128.0,0
44958_137.0,0
44958_159.0,0
44958_179.0,0
44958_19.0,0
44958_20.0,0
44958_223.0,1
44958_228.0,0
44958_254.0,0
44958_261.0,0
44958_267.0,0
44958_268.0,0
44958_271.0,0
44958_273.0,0
44958_276.0,0
44958_280.0,0
44958_286.0,0
44958_293.0,0
44958_295.0,0
44958_310.0,0
44958_312.0,0
44958_313.0,0
44958_330.0,0
44958_334.0,0
44958_335.0,0
44958_341.0,0
44958_342.0,0
44958_344.0,1
44958_374.0,0
44958_378.0,0
44958_386.0,1
44958_387.0,0
44958_389.0,0
44958_49.0,1
44958_63.0,0
44959_-45.0,0
44959_30.0,0
44959_333.0,0
44959_361.0,0
44959_367.0,0
44959_373.0,0
4495_141.0,0
44960_-104.0,0
44960_230.0,0
44960_237.0,0
44960_265.0,0
44960_268.0,0
44960_280.0,0
44960_29.0,0
44960_329.0,0
44960_330.0,0
44960_363.0,0
44960_390.0,1
44961_128.0,0
44961_165.0,0
44961_21.0,0
44961_229.0,0
44961_241.0,0
44961_264.0,0
44961_281.0,1
44961_291.0,0
44961_294.0,0
44961_296.0,0
44961_321.0,0
44961_331.0,0
44961_350.0,0
44961_368.0,0
44961_388.0,0
44961_392.0,0
44962_-64.0,0
44962_240.0,0
44962_284.0,0
44962_296.0,0
44962_348.0,0
44962_376.0,0
44962_388.0,0
44962_390.0,1
44962_82.0,0
44963_137.0,0
44963_175.0,0
44963_185.0,0
44963_214.0,0
44963_225.0,0
44963_251.0,0
44963_268.0,0
44963_296.0,0
44963_300.0,0
44963_317.0,0
44963_340.0,0
44963_345.0,0
44963_352.0,1
44963_353.0,1
44963_363.0,1
44963_365.0,1
44963_378.0,0
44963_388.0,0
44963_392.0,0
44963_394.0,0
44964_387.0,0
44965_348.0,1
44965_349.0,0
44965_371.0,0
44966_270.0,0
44967_-103.0,0
44967_219.0,0
44967_234.0,0
44967_287.0,0
44968_363.0,1
44969_192.0,1
44969_217.0,0
44969_231.0,0
44969_310.0,0
44969_337.0,0
44969_344.0,0
44969_356.0,0
44969_369.0,0
44969_378.0,1
4496_-26.0,0
4496_262.0,0
4496_333.0,1
44970_305.0,0
44971_313.0,0
44972_109.0,0
44972_236.0,0
44972_265.0,0
44972_334.0,0
44972_339.0,0
44973_291.0,0
44974_261.0,0
44974_274.0,0
44974_308.0,0
44974_342.0,0
44974_347.0,0
44974_372.0,0
44974_82.0,0
44976_-16.0,0
44977_-48.0,0
44977_265.0,0
44977_310.0,0
44977_334.0,0
44977_369.0,0
44977_386.0,0
44978_324.0,0
44978_385.0,0
44978_390.0,0
44979_224.0,0
44979_229.0,0
44979_249.0,0
44979_290.0,1
44979_378.0,0
44979_391.0,0
4497_335.0,1
44980_-208.0,0
44980_177.0,0
44980_209.0,0
44980_220.0,0
44980_227.0,0
44980_242.0,0
44980_281.0,0
44980_34.0,0
44980_369.0,0
44980_375.0,0
44980_394.0,0
44980_62.0,0
44981_140.0,0
44981_234.0,0
44981_352.0,0
44981_361.0,0
44982_264.0,0
44982_270.0,0
44982_283.0,0
44982_299.0,1
44982_347.0,0
44982_354.0,0
44982_389.0,0
44983_353.0,0
44984_-236.0,0
44984_-251.0,0
44984_-268.0,0
44984_-278.0,0
44984_-300.0,0
44984_-311.0,0
44984_-319.0,0
44984_-328.0,0
44984_-342.0,0
44984_-349.0,0
44984_-363.0,0
44984_-377.0,0
44984_-398.0,0
44984_-412.0,0
44984_298.0,0
44984_340.0,0
44984_372.0,0
44986_306.0,0
44987_390.0,1
44989_220.0,0
44989_264.0,0
44989_300.0,0
44989_367.0,0
4498_270.0,0
44991_340.0,0
44992_388.0,0
44993_304.0,1
44993_357.0,0
44993_368.0,0
44993_372.0,0
44993_382.0,1
44994_389.0,1
44995_261.0,0
44995_379.0,1
44995_383.0,0
44995_388.0,0
44995_389.0,0
44996_382.0,0
44998_-117.0,0
44999_33.0,0
449_-313.0,0
449_312.0,0
44_254.0,0
44_256.0,0
44_314.0,0
44_316.0,0
44_365.0,0
44_391.0,0
45000_358.0,0
45002_26.0,0
45002_379.0,0
45002_385.0,0
45003_257.0,0
45004_215.0,0
45006_68.0,0
45007_100.0,0
45008_225.0,0
45009_386.0,0
45012_252.0,0
45012_389.0,0
45014_377.0,0
45016_-36.0,0
45019_364.0,1
45020_206.0,1
45020_251.0,0
45020_288.0,0
45020_292.0,0
45020_303.0,0
45020_312.0,0
45020_380.0,0
45020_389.0,0
45021_318.0,0
45021_378.0,0
45022_222.0,0
45023_388.0,0
45025_218.0,0
45025_303.0,0
45028_245.0,0
45028_261.0,0
45028_265.0,0
45028_267.0,0
45028_287.0,0
45028_295.0,0
45028_308.0,0
45028_334.0,0
45028_372.0,0
45028_390.0,0
45030_-229.0,0
45030_173.0,0
45030_226.0,0
45030_231.0,0
45030_310.0,0
45030_318.0,0
45030_342.0,0
45030_362.0,1
45030_364.0,0
45030_389.0,0
45030_395.0,0
45031_-246.0,0
45031_223.0,0
45031_245.0,0
45031_285.0,0
45031_294.0,0
45031_379.0,0
45033_-189.0,0
45033_323.0,0
45033_390.0,0
45034_297.0,0
45035_222.0,0
45035_277.0,0
45035_338.0,0
45036_246.0,0
45036_318.0,0
45036_361.0,0
45037_321.0,0
45037_390.0,0
45039_-244.0,0
45039_243.0,0
45039_249.0,0
45039_282.0,0
45039_369.0,0
4503_272.0,1
45041_242.0,0
45041_299.0,0
45041_341.0,0
45041_351.0,0
45041_383.0,0
45043_243.0,0
45044_246.0,0
45044_382.0,0
45044_383.0,0
45046_255.0,0
45046_281.0,0
45047_-244.0,0
45047_-52.0,0
45047_225.0,0
45047_226.0,0
45047_309.0,1
45047_356.0,0
45047_362.0,0
45048_372.0,0
45049_302.0,0
45050_321.0,0
45051_11.0,0
45051_119.0,0
45051_243.0,0
45051_390.0,0
45054_343.0,0
45055_-274.0,0
45055_-318.0,0
45055_-378.0,0
45055_-408.0,0
45055_389.0,0
45056_70.0,0
45057_243.0,0
45058_227.0,0
45058_388.0,0
45059_152.0,0
45059_289.0,0
45059_316.0,0
45059_353.0,0
45059_382.0,0
4505_-146.0,0
4505_117.0,0
4505_222.0,0
4505_52.0,0
45060_-333.0,0
45060_216.0,0
45060_308.0,0
45060_342.0,0
45060_383.0,1
45060_389.0,0
45060_73.0,0
45061_286.0,0
45062_274.0,1
45064_317.0,0
45066_346.0,0
45067_265.0,0
45067_279.0,0
45067_287.0,1
45067_299.0,0
45067_322.0,0
45067_373.0,0
45069_329.0,0
45069_386.0,0
45070_230.0,0
45071_245.0,0
45071_255.0,0
45072_324.0,0
45073_-13.0,0
45074_359.0,0
45075_250.0,0
45075_333.0,0
45076_299.0,0
45076_331.0,0
45077_337.0,0
45078_134.0,0
45078_233.0,0
45079_225.0,0
45079_233.0,0
45079_375.0,0
45081_265.0,0
45081_379.0,0
45082_385.0,0
45082_386.0,0
45082_393.0,0
45085_300.0,0
45086_243.0,0
45087_230.0,0
45088_395.0,0
45089_289.0,0
45089_373.0,0
4508_-156.0,0
45090_229.0,0
45091_369.0,0
45092_340.0,1
45093_340.0,0
45094_262.0,0
45098_-282.0,0
45098_249.0,1
45098_258.0,0
45098_363.0,1
45098_382.0,1
45098_390.0,0
45099_-9.0,0
45100_330.0,0
45103_27.0,0
45104_235.0,0
45105_344.0,0
45106_-358.0,0
45106_391.0,0
45107_328.0,0
45107_337.0,1
45108_-89.0,0
45108_-93.0,0
45108_125.0,0
45108_214.0,0
45108_22.0,0
45108_221.0,0
45108_234.0,0
45108_239.0,0
45108_241.0,0
45108_242.0,0
45108_255.0,0
45108_287.0,0
45108_298.0,0
45108_306.0,0
45108_309.0,0
45108_319.0,0
45108_344.0,0
45108_346.0,0
45108_349.0,0
45108_354.0,0
45108_365.0,0
45108_369.0,0
45108_380.0,0
45109_-89.0,0
45110_-268.0,0
45110_356.0,0
45111_-312.0,0
45112_272.0,0
45113_349.0,0
45120_298.0,1
45121_374.0,0
45122_217.0,0
45122_272.0,0
45122_288.0,0
45122_319.0,0
45122_384.0,0
45123_-51.0,0
45125_-269.0,0
45125_-339.0,0
45125_227.0,0
45126_253.0,0
45127_12.0,0
45127_233.0,0
45131_250.0,1
45132_266.0,0
45132_307.0,0
45132_392.0,0
45133_375.0,0
45134_376.0,0
45135_215.0,1
45135_242.0,0
45135_354.0,0
45136_378.0,0
45137_386.0,0
45138_328.0,0
45138_389.0,0
45139_288.0,0
45139_369.0,1
4513_378.0,0
45140_383.0,0
45141_374.0,0
45143_298.0,0
45144_348.0,0
45145_318.0,1
45147_-221.0,0
45147_-242.0,0
45147_-299.0,0
45147_-327.0,0
45147_-349.0,0
45147_-375.0,0
45147_244.0,0
45147_267.0,0
45147_283.0,0
45147_351.0,0
45147_365.0,0
45147_371.0,0
45147_388.0,0
4514_316.0,0
45151_372.0,0
45152_213.0,0
45152_54.0,0
45155_8.0,0
45156_134.0,0
45158_310.0,0
45159_285.0,0
45160_252.0,0
45161_242.0,0
45161_351.0,0
45161_375.0,0
45162_11.0,0
45163_286.0,1
45163_322.0,0
45164_276.0,0
45164_304.0,0
45164_315.0,0
45164_321.0,0
45164_351.0,0
45164_359.0,0
45164_372.0,0
45164_374.0,0
45164_382.0,0
45164_391.0,0
45165_352.0,0
45167_235.0,0
45169_363.0,0
4516_350.0,0
45171_244.0,0
45171_283.0,0
45171_351.0,0
45171_358.0,0
45173_313.0,0
45174_316.0,0
45174_337.0,0
45175_194.0,0
45175_232.0,0
45175_233.0,0
45175_276.0,0
45175_65.0,0
45176_250.0,0
45176_256.0,0
45176_265.0,0
45176_267.0,0
45176_278.0,0
45176_311.0,0
45176_337.0,0
45176_341.0,0
45176_66.0,0
45177_-57.0,0
45177_307.0,0
45178_338.0,0
45178_354.0,0
45178_390.0,0
45179_214.0,0
45179_308.0,0
4517_-45.0,0
4517_291.0,0
4517_319.0,0
4517_389.0,0
45180_208.0,0
45180_323.0,0
45181_315.0,0
45182_-342.0,0
45182_160.0,0
45182_260.0,0
45182_278.0,0
45182_393.0,0
45184_269.0,0
45184_291.0,0
45184_308.0,0
45184_351.0,0
45184_361.0,0
45184_371.0,0
45184_388.0,0
45185_350.0,1
45187_154.0,0
45188_267.0,0
45189_316.0,0
4518_350.0,0
45190_-17.0,0
45190_260.0,0
45190_281.0,0
45190_361.0,0
45191_388.0,0
45192_147.0,0
45192_232.0,0
45192_244.0,0
45192_252.0,0
45192_270.0,0
45192_314.0,0
45192_340.0,0
